leg_no,fn_number,dep_ap_sched,arr_ap_sched,dep_sched,arr_sched,m_offblockdt,m_onblockdt,departure_delay,arrival_delay,sched_flight_time,act_flight_time,ac_registration,change_reason_code,ac_type_code,trans_time,sched_trans_time,trans_time_delay,crew_group,crew_type_change,sched_ground_time,ground_time_delay,act_ground_time,catering_duration,pax_boarding_duration,flight_time_delay,dep_inbound_weekday,arr_weekday,dep_time_of_day,arr_time_of_day,anzahl_personal
271990254,EC2929,East Carmen,East Melindachester,2019-06-18 15:40:00,2019-06-18 17:10:00,2019-06-18 16:04:00,2019-06-18 17:24:00,24.0,14.0,90.0,80.0,ECLWHX,rotational problem,E95,0,0,0,Start,[],40.0,-13.0,27.0,19.0,19.0,-10.0,Tuesday,Tuesday,Daytime,Evening Peak,5
272004435,EC3087,East Carmen,Paulbury,2019-06-18 15:45:00,2019-06-18 17:05:00,2019-06-18 16:47:00,2019-06-18 18:17:00,62.0,72.0,80.0,90.0,ECLGJX,rotational problem,DH4,53,55,-2,C,"['ca', 'cp']",45.0,-70.0,-25.0,27.0,26.0,10.0,Tuesday,Tuesday,Daytime,Evening Peak,4
271983103,EC2830,Davidtown,East Carmen,2019-06-18 15:45:00,2019-06-18 17:40:00,2019-06-18 15:47:00,2019-06-18 17:35:00,2.0,-5.0,115.0,108.0,ECLXEX,other problem,320,53,45,8,A,[],45.0,27.0,72.0,19.0,17.0,-7.0,Tuesday,Tuesday,Daytime,Evening Peak,6
271977443,EC2760,North Jeffrey,East Carmen,2019-06-18 15:45:00,2019-06-18 17:30:00,2019-06-18 17:23:00,2019-06-18 19:04:00,98.0,94.0,105.0,101.0,ECLDGX,technical problem,320,0,0,0,Start,[],45.0,-80.0,-35.0,24.0,16.0,-4.0,Tuesday,Tuesday,Daytime,Evening Peak,5
271959259,EC2588,Lake Lawrencechester,East Carmen,2019-06-18 15:50:00,2019-06-18 17:15:00,2019-06-18 16:06:00,2019-06-18 17:32:00,16.0,17.0,85.0,86.0,ECLBJX,other problem,320,74,70,4,A,[],60.0,2.0,62.0,28.0,16.0,1.0,Tuesday,Tuesday,Daytime,Evening Peak,6
271981650,EC2810,South Loriview,East Carmen,2019-06-18 15:50:00,2019-06-18 17:35:00,2019-06-18 16:50:00,2019-06-18 18:25:00,60.0,50.0,105.0,95.0,ECLBQX,rotational problem,320,48,50,-2,A,[],55.0,-30.0,25.0,28.0,16.0,-10.0,Tuesday,Tuesday,Daytime,Evening Peak,6
272193588,EC2866,Kennethfort,East Carmen,2019-06-18 15:55:00,2019-06-18 17:55:00,2019-06-18 17:23:00,2019-06-18 19:12:00,88.0,77.0,120.0,109.0,ECLBVX,technical problem,320,24,45,-21,A,[],45.0,-60.0,-15.0,25.0,11.0,-11.0,Tuesday,Tuesday,Daytime,Evening Peak,6
271964702,EC2640,Dawsonhaven,East Carmen,2019-06-18 15:55:00,2019-06-18 17:10:00,2019-06-18 16:34:00,2019-06-18 17:44:00,39.0,34.0,75.0,70.0,ECLWGX,rotational problem,E95,59,55,4,A,[],40.0,13.0,53.0,16.0,,-5.0,Tuesday,Tuesday,Daytime,Evening Peak,5
272200220,EC3020,Joneshaven,East Carmen,2019-06-18 16:00:00,2019-06-18 17:25:00,2019-06-18 16:58:00,2019-06-18 18:09:00,58.0,44.0,85.0,71.0,ECLDDX,rotational problem,320,62,75,-13,A,[],40.0,-30.0,10.0,27.0,15.0,-14.0,Tuesday,Tuesday,Daytime,Evening Peak,5
271967010,EC2667,Aaronbury,Yoderburgh,2019-06-18 16:20:00,2019-06-18 17:50:00,2019-06-18 16:44:00,2019-06-18 18:09:00,24.0,19.0,90.0,85.0,ECLGAX,rotational problem,DH4,0,0,0,Start,[],35.0,-15.0,20.0,,,-5.0,Tuesday,Tuesday,Daytime,Evening Peak,4
271991977,EC2971,East Carmen,West Danielport,2019-06-18 16:20:00,2019-06-18 17:50:00,2019-06-18 16:56:00,2019-06-18 18:21:00,36.0,31.0,90.0,85.0,ECLBXX,rotational problem,320,49,45,4,B,[],45.0,-28.0,17.0,29.0,24.0,-5.0,Tuesday,Tuesday,Daytime,Evening Peak,6
271976393,EC2743,Fisherhaven,Lake Lawrencechester,2019-06-18 16:30:00,2019-06-18 17:40:00,2019-06-18 16:56:00,2019-06-18 17:59:00,26.0,19.0,70.0,63.0,ECLGKX,rotational problem,DH4,61,65,-4,A,[],85.0,-17.0,68.0,,,-7.0,Tuesday,Tuesday,Daytime,Evening Peak,4
272032177,EC3380,Lake Richardberg,East Carmen,2019-06-18 16:30:00,2019-06-18 17:25:00,2019-06-18 16:33:00,2019-06-18 17:15:00,3.0,-10.0,55.0,42.0,ECLGHX,other problem,DH4,20,30,-10,A,"['ca', 'cp']",200.0,28.0,228.0,,,-13.0,Tuesday,Tuesday,Daytime,Evening Peak,4
271971436,EC2701,East Allisontown,Dawsonhaven,2019-06-18 16:35:00,2019-06-18 17:50:00,2019-06-18 16:59:00,2019-06-18 18:09:00,24.0,19.0,75.0,70.0,ECLGFX,rotational problem,DH4,130,135,-5,A,"['cp', 'cp']",35.0,-3.0,32.0,,,-5.0,Tuesday,Tuesday,Daytime,Evening Peak,4
272033375,EC3396,Port Courtneytown,East Carmen,2019-06-18 16:35:00,2019-06-18 17:20:00,2019-06-18 16:35:00,2019-06-18 17:18:00,0.0,-2.0,45.0,43.0,ECLGQX,no reason,DH4,0,0,0,Start,[],40.0,80.0,120.0,27.0,41.0,-2.0,Tuesday,Tuesday,Daytime,Evening Peak,4
271969800,EC2690,West Jason,East Carmen,2019-06-18 16:40:00,2019-06-18 18:00:00,2019-06-18 16:51:00,2019-06-18 18:05:00,11.0,5.0,80.0,74.0,ECLWQX,other problem,E95,41,40,1,A,[],40.0,12.0,52.0,25.0,11.0,-6.0,Tuesday,Tuesday,Daytime,Evening Peak,5
272010719,EC3166,North Anna,East Carmen,2019-06-18 16:40:00,2019-06-18 17:35:00,2019-06-18 16:52:00,2019-06-18 17:40:00,12.0,5.0,55.0,48.0,ECLDAX,other problem,320,35,40,-5,A,[],60.0,13.0,73.0,26.0,19.0,-7.0,Tuesday,Tuesday,Daytime,Evening Peak,5
272035382,EC3434,East Allisontown,East Carmen,2019-06-18 16:40:00,2019-06-18 17:20:00,2019-06-18 16:40:00,2019-06-18 17:17:00,0.0,-3.0,40.0,37.0,ECLGLX,no reason,DH4,40,40,0,A,"['cp', 'ca', 'cp']",45.0,23.0,68.0,28.0,,-3.0,Tuesday,Tuesday,Daytime,Evening Peak,4
272339157,EC2562,West Bryanstad,East Carmen,2019-06-18 16:40:00,2019-06-18 17:45:00,2019-06-18 17:25:00,2019-06-18 18:19:00,45.0,34.0,65.0,54.0,ECLXCX,rotational problem,320,51,45,6,A,[],50.0,-19.0,31.0,21.0,21.0,-11.0,Tuesday,Tuesday,Daytime,Evening Peak,6
272012362,EC3178,Lake Kevin,East Carmen,2019-06-18 16:45:00,2019-06-18 17:35:00,2019-06-18 18:12:00,2019-06-18 19:11:00,87.0,96.0,50.0,59.0,ECLGRX,technical problem,DH4,-15,40,-55,A,[],40.0,-80.0,-40.0,16.0,11.0,9.0,Tuesday,Tuesday,Daytime,Evening Peak,4
272182870,EC2619,East Carmen,Susanmouth,2019-06-18 16:45:00,2019-06-18 18:20:00,2019-06-18 17:22:00,2019-06-18 18:52:00,37.0,32.0,95.0,90.0,ECLWAX,rotational problem,E95,48,45,3,A,[],45.0,-32.0,13.0,15.0,16.0,-5.0,Tuesday,Tuesday,Daytime,Evening Peak,5
272205692,EC3134,Keithberg,East Carmen,2019-06-18 16:45:00,2019-06-18 17:40:00,2019-06-18 17:34:00,2019-06-18 18:27:00,49.0,47.0,55.0,53.0,ECLGOX,rotational problem,DH4,32,40,-8,A,[],45.0,-31.0,14.0,26.0,23.0,-2.0,Tuesday,Tuesday,Daytime,Evening Peak,4
272182690,EC2616,Yoderburgh,East Carmen,2019-06-18 16:50:00,2019-06-18 18:25:00,2019-06-18 17:01:00,2019-06-18 18:27:00,11.0,2.0,95.0,86.0,ECLBSX,other problem,320,46,45,1,A,[],60.0,15.0,75.0,23.0,17.0,-9.0,Tuesday,Tuesday,Daytime,Evening Peak,7
272165732,EC2885,East Carmen,Navarroville,2019-06-18 16:50:00,2019-06-18 18:40:00,2019-06-18 17:23:00,2019-06-18 18:54:00,33.0,14.0,110.0,91.0,ECLBRX,rotational problem,320,0,0,0,Start,[],45.0,-14.0,31.0,,,-19.0,Tuesday,Tuesday,Daytime,Evening Peak,6
271996871,EC3010,Joneshaven,East Carmen,2019-06-18 16:50:00,2019-06-18 18:10:00,2019-06-18 17:45:00,2019-06-18 18:58:00,55.0,48.0,80.0,73.0,ECLBWX,rotational problem,320,46,45,1,A,[],60.0,-32.0,28.0,23.0,32.0,-7.0,Tuesday,Tuesday,Daytime,Evening Peak,6
272214815,EC3358,Fisherhaven,East Carmen,2019-06-18 16:50:00,2019-06-18 17:50:00,2019-06-18 18:13:00,2019-06-18 19:03:00,83.0,73.0,60.0,50.0,ECLWIX,technical problem,E95,36,40,-4,A,[],40.0,-56.0,-16.0,20.0,21.0,-10.0,Tuesday,Tuesday,Daytime,Evening Peak,5
271973033,EC2713,East Allisontown,Lake Lawrencechester,2019-06-18 16:55:00,2019-06-18 18:15:00,2019-06-18 16:56:00,2019-06-18 18:03:00,1.0,-12.0,80.0,67.0,ECLWCX,other problem,E95,-26,45,-71,A,[],90.0,15.0,105.0,,,-13.0,Tuesday,Tuesday,Daytime,Evening Peak,5
272189176,EC2725,Lake Richardberg,Lake Lawrencechester,2019-06-18 16:55:00,2019-06-18 18:00:00,2019-06-18 17:58:00,2019-06-18 18:52:00,63.0,52.0,65.0,54.0,ECLWFX,technical problem,E95,68,85,-17,A,[],60.0,-52.0,8.0,,,-11.0,Tuesday,Tuesday,Daytime,Evening Peak,5
272187482,EC2693,East Carmen,West Jason,2019-06-18 17:05:00,2019-06-18 18:20:00,2019-06-18 17:32:00,2019-06-18 18:43:00,27.0,23.0,75.0,71.0,ECLDEX,rotational problem,320,58,45,13,A,[],45.0,-19.0,26.0,24.0,17.0,-4.0,Tuesday,Tuesday,Evening Peak,Evening Peak,5
271994666,EC2986,East Holly,East Carmen,2019-06-18 17:05:00,2019-06-18 18:10:00,2019-06-18 17:05:00,2019-06-18 18:09:00,0.0,-1.0,65.0,64.0,ECLWMX,no reason,E95,42,40,2,A,[],40.0,34.0,74.0,20.0,12.0,-1.0,Tuesday,Tuesday,Evening Peak,Evening Peak,5
271956512,EC2572,West Bryanstad,East Carmen,2019-06-18 17:15:00,2019-06-18 18:20:00,2019-06-18 17:17:00,2019-06-18 18:22:00,2.0,2.0,65.0,65.0,ECLXDX,other problem,320,42,45,-3,A,[],55.0,13.0,68.0,16.0,20.0,0.0,Tuesday,Tuesday,Evening Peak,Evening Peak,6
271967518,EC2670,Lake Danielburgh,East Carmen,2019-06-18 17:20:00,2019-06-18 18:35:00,2019-06-18 17:28:00,2019-06-18 18:37:00,8.0,2.0,75.0,69.0,ECLGPX,other problem,DH4,39,35,4,A,[],50.0,15.0,65.0,22.0,18.0,-6.0,Tuesday,Tuesday,Evening Peak,Evening Peak,4
272185471,EC2644,Dawsonhaven,East Carmen,2019-06-18 17:25:00,2019-06-18 18:40:00,2019-06-18 18:57:00,2019-06-18 20:13:00,92.0,93.0,75.0,76.0,ECLWBX,technical problem,E95,34,45,-11,A,[],40.0,-80.0,-40.0,27.0,15.0,1.0,Tuesday,Tuesday,Evening Peak,Evening Peak,5
271958008,EC2582,Lake Lawrencechester,East Carmen,2019-06-18 17:50:00,2019-06-18 19:15:00,2019-06-18 17:53:00,2019-06-18 19:11:00,3.0,-4.0,85.0,78.0,ECLBEX,other problem,320,74,70,4,A,[],80.0,19.0,99.0,15.0,21.0,-7.0,Tuesday,Tuesday,Evening Peak,Evening Peak,6
271956722,EC2573,East Carmen,West Bryanstad,2019-06-18 17:50:00,2019-06-18 18:50:00,2019-06-18 18:37:00,2019-06-18 19:33:00,47.0,43.0,60.0,56.0,ECLWGX,rotational problem,E95,37,40,-3,B,[],45.0,-39.0,6.0,16.0,,-4.0,Tuesday,Tuesday,Evening Peak,Evening Peak,5
271998050,EC3022,Joneshaven,East Carmen,2019-06-18 17:50:00,2019-06-18 19:10:00,2019-06-18 18:28:00,2019-06-18 19:38:00,38.0,28.0,80.0,70.0,ECLDBX,rotational problem,320,24,50,-26,A,[],80.0,-10.0,70.0,19.0,15.0,-10.0,Tuesday,Tuesday,Evening Peak,Evening Peak,5
272183942,EC2628,Susanmouth,East Carmen,2019-06-18 17:50:00,2019-06-18 19:25:00,2019-06-18 18:02:00,2019-06-18 19:28:00,12.0,3.0,95.0,86.0,ECLBIX,other problem,320,47,45,2,A,[],55.0,17.0,72.0,24.0,12.0,-9.0,Tuesday,Tuesday,Evening Peak,Evening Peak,6
272010929,EC3167,East Carmen,North Anna,2019-06-18 18:00:00,2019-06-18 18:50:00,2019-06-18 19:18:00,2019-06-18 20:03:00,78.0,73.0,50.0,45.0,ECLGQX,technical problem,DH4,40,40,0,A,[],30.0,-70.0,-40.0,27.0,41.0,-5.0,Tuesday,Tuesday,Evening Peak,Evening Peak,4
271999720,EC3032,Gilbertland,East Carmen,2019-06-18 18:00:00,2019-06-18 19:45:00,2019-06-18 18:56:00,2019-06-18 20:38:00,56.0,53.0,105.0,102.0,ECLGCX,rotational problem,DH4,40,40,0,A,[],85.0,-41.0,44.0,15.0,11.0,-3.0,Tuesday,Tuesday,Evening Peak,Evening Peak,4
271983482,EC2832,Davidtown,East Carmen,2019-06-18 18:00:00,2019-06-18 19:50:00,2019-06-18 18:02:00,2019-06-18 19:52:00,2.0,2.0,110.0,110.0,ECLWEX,other problem,E95,50,45,5,A,[],55.0,10.0,65.0,18.0,13.0,0.0,Tuesday,Tuesday,Evening Peak,Evening Peak,5
272005029,EC3098,North Gregory,East Carmen,2019-06-19 00:40:00,2019-06-19 04:30:00,2019-06-19 00:57:00,2019-06-19 04:33:00,17.0,3.0,230.0,216.0,ECLBEX,other problem,320,0,0,0,Start,[],45.0,12.0,57.0,28.0,13.0,-14.0,Wednesday,Wednesday,Night,Night,6
272009206,EC3146,Port Bobby,East Carmen,2019-06-19 02:05:00,2019-06-19 04:00:00,2019-06-19 02:17:00,2019-06-19 04:03:00,12.0,3.0,115.0,106.0,ECLWQX,other problem,E95,0,0,0,Start,[],70.0,11.0,81.0,23.0,,-9.0,Wednesday,Wednesday,Night,Night,5
272203478,EC3078,Lake David,East Carmen,2019-06-19 02:10:00,2019-06-19 04:10:00,2019-06-19 02:21:00,2019-06-19 04:25:00,11.0,15.0,120.0,124.0,ECLGCX,other problem,DH4,0,0,0,Start,[],65.0,7.0,72.0,25.0,10.0,4.0,Wednesday,Wednesday,Night,Night,4
272025846,EC3306,Coleland,East Carmen,2019-06-19 02:25:00,2019-06-19 04:00:00,2019-06-19 02:26:00,2019-06-19 03:59:00,1.0,-1.0,95.0,93.0,ECLBIX,other problem,320,0,0,0,Start,[],50.0,21.0,71.0,18.0,19.0,-2.0,Wednesday,Wednesday,Night,Night,6
272017743,EC3232,Stephenstad,East Carmen,2019-06-19 02:30:00,2019-06-19 04:05:00,2019-06-19 02:34:00,2019-06-19 04:08:00,4.0,3.0,95.0,94.0,ECLDBX,other problem,320,0,0,0,Start,[],75.0,19.0,94.0,18.0,13.0,-1.0,Wednesday,Wednesday,Night,Night,5
272016717,EC3226,Lisamouth,East Carmen,2019-06-19 03:00:00,2019-06-19 04:40:00,2019-06-19 03:18:00,2019-06-19 04:52:00,18.0,12.0,100.0,94.0,ECLBSX,other problem,320,0,0,0,Start,[],45.0,2.0,47.0,29.0,10.0,-6.0,Wednesday,Wednesday,Night,Night,6
272027088,EC3316,East Latashaview,East Carmen,2019-06-19 03:15:00,2019-06-19 07:05:00,2019-06-19 03:29:00,2019-06-19 07:05:00,14.0,0.0,230.0,216.0,ECLBJX,other problem,320,0,0,0,Start,[],70.0,15.0,85.0,25.0,19.0,-14.0,Wednesday,Wednesday,Night,Morning Peak,7
272024988,EC3292,New Jessica,East Carmen,2019-06-19 03:25:00,2019-06-19 06:45:00,2019-06-19 04:44:00,2019-06-19 07:52:00,79.0,67.0,200.0,188.0,ECLBCX,technical problem,320,0,0,0,Start,[],100.0,-4.0,96.0,29.0,14.0,-12.0,Wednesday,Wednesday,Night,Morning Peak,6
272210297,EC3224,Youngland,East Carmen,2019-06-19 03:40:00,2019-06-19 05:25:00,2019-06-19 03:43:00,2019-06-19 05:17:00,3.0,-8.0,105.0,94.0,ECLBWX,other problem,320,0,0,0,Start,[],45.0,29.0,74.0,15.0,13.0,-11.0,Wednesday,Wednesday,Night,Morning Peak,6
272002041,EC3062,Ryanland,East Carmen,2019-06-19 03:45:00,2019-06-19 06:35:00,2019-06-19 04:05:00,2019-06-19 06:48:00,20.0,13.0,170.0,163.0,ECLXDX,other problem,320,0,0,0,Start,[],95.0,5.0,100.0,24.0,34.0,-7.0,Wednesday,Wednesday,Night,Morning Peak,6
272096963,EC4735,East Carmen,Garrettland,2019-06-19 04:00:00,2019-06-19 06:45:00,2019-06-19 05:00:00,2019-06-19 07:33:00,60.0,48.0,165.0,153.0,ECLBLX,technical problem,320,0,0,0,Start,[],45.0,-47.0,-2.0,,,-12.0,Wednesday,Wednesday,Night,Morning Peak,6
272033738,EC3400,Port Courtneytown,East Carmen,2019-06-19 04:00:00,2019-06-19 04:35:00,2019-06-19 04:00:00,2019-06-19 04:44:00,0.0,9.0,35.0,44.0,ECLGHX,no reason,DH4,0,0,0,Start,[],190.0,18.0,208.0,,,9.0,Wednesday,Wednesday,Night,Night,4
272034497,EC3420,East Allisontown,East Carmen,2019-06-19 04:00:00,2019-06-19 04:35:00,2019-06-19 04:11:00,2019-06-19 04:51:00,11.0,16.0,35.0,40.0,ECLWEX,other problem,E95,0,0,0,Start,[],65.0,-1.0,64.0,24.0,19.0,5.0,Wednesday,Wednesday,Night,Night,5
272006841,EC3124,Dudleyton,East Carmen,2019-06-19 04:00:00,2019-06-19 06:00:00,2019-06-19 04:11:00,2019-06-19 06:05:00,11.0,5.0,120.0,114.0,ECLWBX,other problem,E95,0,0,0,Start,[],40.0,58.0,98.0,20.0,15.0,-6.0,Wednesday,Wednesday,Night,Morning Peak,5
271971774,EC2707,East Allisontown,Lake Lawrencechester,2019-06-19 04:10:00,2019-06-19 05:30:00,2019-06-19 04:11:00,2019-06-19 05:23:00,1.0,-7.0,80.0,72.0,ECLWCX,other problem,E95,0,0,0,Start,[],60.0,8.0,68.0,,,-8.0,Wednesday,Wednesday,Night,Morning Peak,5
271967677,EC2671,East Carmen,Lake Danielburgh,2019-06-19 04:25:00,2019-06-19 05:35:00,2019-06-19 04:54:00,2019-06-19 06:02:00,29.0,27.0,70.0,68.0,ECLGIX,other problem,DH4,0,0,0,Start,[],30.0,-18.0,12.0,,,-2.0,Wednesday,Wednesday,Night,Morning Peak,5
272212678,EC3256,Matthewland,East Carmen,2019-06-19 04:25:00,2019-06-19 06:05:00,2019-06-19 04:27:00,2019-06-19 06:04:00,2.0,-1.0,100.0,97.0,ECLDFX,other problem,320,0,0,0,Start,[],45.0,16.0,61.0,18.0,17.0,-3.0,Wednesday,Wednesday,Night,Morning Peak,5
272016867,EC3227,East Carmen,Haynesside,2019-06-19 04:25:00,2019-06-19 05:30:00,2019-06-19 04:43:00,2019-06-19 05:44:00,18.0,14.0,65.0,61.0,ECLWGX,other problem,E95,0,0,0,Start,[],40.0,-7.0,33.0,,,-4.0,Wednesday,Wednesday,Night,Morning Peak,5
272183207,EC2621,East Carmen,Susanmouth,2019-06-19 04:30:00,2019-06-19 06:05:00,2019-06-19 04:47:00,2019-06-19 06:09:00,17.0,4.0,95.0,82.0,ECLDEX,other problem,320,0,0,0,Start,[],45.0,5.0,50.0,,,-13.0,Wednesday,Wednesday,Night,Morning Peak,5
271959861,EC2617,East Carmen,Yoderburgh,2019-06-19 04:30:00,2019-06-19 06:05:00,2019-06-19 04:51:00,2019-06-19 06:06:00,21.0,1.0,95.0,75.0,ECLBZX,other problem,320,0,0,0,Start,[],45.0,11.0,56.0,,,-20.0,Wednesday,Wednesday,Night,Morning Peak,6
271955593,EC2567,East Carmen,West Bryanstad,2019-06-19 04:30:00,2019-06-19 05:35:00,2019-06-19 04:44:00,2019-06-19 05:36:00,14.0,1.0,65.0,52.0,ECLWLX,other problem,E95,0,0,0,Start,[],40.0,11.0,51.0,,,-13.0,Wednesday,Wednesday,Night,Morning Peak,6
271966630,EC2661,Aaronbury,Yoderburgh,2019-06-19 04:30:00,2019-06-19 06:00:00,2019-06-19 04:42:00,2019-06-19 06:03:00,12.0,3.0,90.0,81.0,ECLGGX,other problem,DH4,0,0,0,Start,[],35.0,-1.0,34.0,,,-9.0,Wednesday,Wednesday,Night,Morning Peak,4
272030714,EC3370,Fisherhaven,East Carmen,2019-06-19 04:30:00,2019-06-19 05:30:00,2019-06-19 05:35:00,2019-06-19 06:34:00,65.0,64.0,60.0,59.0,ECLWMX,technical problem,E95,0,0,0,Start,[],55.0,1.0,56.0,17.0,8.0,-1.0,Wednesday,Wednesday,Night,Morning Peak,5
272196938,EC2967,East Carmen,West Danielport,2019-06-19 04:30:00,2019-06-19 05:55:00,2019-06-19 04:48:00,2019-06-19 06:07:00,18.0,12.0,85.0,79.0,ECLBTX,other problem,320,0,0,0,Start,[],45.0,-11.0,34.0,,,-6.0,Wednesday,Wednesday,Night,Morning Peak,6
272191097,EC2767,East Carmen,Port Amberfort,2019-06-19 04:35:00,2019-06-19 06:50:00,2019-06-19 04:50:00,2019-06-19 06:54:00,15.0,4.0,135.0,124.0,ECLBXX,other problem,320,0,0,0,Start,[],45.0,2.0,47.0,,,-11.0,Wednesday,Wednesday,Night,Morning Peak,6
271975134,EC2733,Fisherhaven,Lake Lawrencechester,2019-06-19 04:35:00,2019-06-19 05:45:00,2019-06-19 04:57:00,2019-06-19 06:03:00,22.0,18.0,70.0,66.0,ECLGKX,other problem,DH4,0,0,0,Start,[],65.0,-7.0,58.0,,,-4.0,Wednesday,Wednesday,Night,Morning Peak,4
271979842,EC2774,Port Amberfort,East Carmen,2019-06-19 04:35:00,2019-06-19 06:50:00,2019-06-19 04:45:00,2019-06-19 06:49:00,10.0,-1.0,135.0,124.0,ECLWOX,other problem,E95,0,0,0,Start,[],55.0,13.0,68.0,22.0,,-11.0,Wednesday,Wednesday,Night,Morning Peak,5
272009404,EC3159,East Carmen,North Anna,2019-06-19 04:40:00,2019-06-19 05:30:00,2019-06-19 05:44:00,2019-06-19 06:28:00,64.0,58.0,50.0,44.0,ECLWKX,technical problem,E95,0,0,0,Start,[],40.0,-46.0,-6.0,,,-6.0,Wednesday,Wednesday,Night,Morning Peak,5
272030808,EC3371,East Carmen,Fisherhaven,2019-06-19 04:40:00,2019-06-19 05:35:00,2019-06-19 04:56:00,2019-06-19 05:49:00,16.0,14.0,55.0,53.0,ECLWAX,other problem,E95,0,0,0,Start,[],40.0,2.0,42.0,,,-2.0,Wednesday,Wednesday,Night,Morning Peak,5
271980442,EC2788,Castroville,East Carmen,2019-06-19 04:45:00,2019-06-19 07:10:00,2019-06-19 04:58:00,2019-06-19 07:08:00,13.0,-2.0,145.0,130.0,ECLWIX,other problem,E95,0,0,0,Start,[],40.0,65.0,105.0,23.0,27.0,-15.0,Wednesday,Wednesday,Night,Morning Peak,5
271987844,EC2907,East Carmen,Desireeton,2019-06-19 04:50:00,2019-06-19 07:20:00,2019-06-19 05:10:00,2019-06-19 07:24:00,20.0,4.0,150.0,134.0,ECLBIX,other problem,320,0,0,0,Start,[],45.0,0.0,45.0,18.0,19.0,-16.0,Wednesday,Wednesday,Night,Morning Peak,6
272205872,EC3137,East Carmen,Keithberg,2019-06-19 04:50:00,2019-06-19 05:40:00,2019-06-19 05:05:00,2019-06-19 05:55:00,15.0,15.0,50.0,50.0,ECLGQX,other problem,DH4,0,0,0,Start,[],40.0,8.0,48.0,,,0.0,Wednesday,Wednesday,Night,Morning Peak,4
271961172,EC2614,Yoderburgh,East Carmen,2019-06-19 04:50:00,2019-06-19 06:25:00,2019-06-19 04:53:00,2019-06-19 06:21:00,3.0,-4.0,95.0,88.0,ECLBUX,other problem,320,0,0,0,Start,[],95.0,20.0,115.0,17.0,,-7.0,Wednesday,Wednesday,Night,Morning Peak,6
272011943,EC3174,Lake Kevin,East Carmen,2019-06-19 05:00:00,2019-06-19 05:45:00,2019-06-19 05:27:00,2019-06-19 06:11:00,27.0,26.0,45.0,44.0,ECLGPX,other problem,DH4,0,0,0,Start,[],70.0,-14.0,56.0,25.0,20.0,-1.0,Wednesday,Wednesday,Morning Peak,Morning Peak,4
271970980,EC2696,West Jason,East Carmen,2019-06-19 05:00:00,2019-06-19 06:15:00,2019-06-19 05:12:00,2019-06-19 06:22:00,12.0,7.0,75.0,70.0,ECLXBX,other problem,320,0,0,0,Start,[],45.0,61.0,106.0,26.0,27.0,-5.0,Wednesday,Wednesday,Morning Peak,Morning Peak,6
272188302,EC2717,Lake Richardberg,Lake Lawrencechester,2019-06-19 05:00:00,2019-06-19 06:10:00,2019-06-19 05:03:00,2019-06-19 05:59:00,3.0,-11.0,70.0,56.0,ECLWNX,other problem,E95,0,0,0,Start,[],50.0,13.0,63.0,,,-14.0,Wednesday,Wednesday,Morning Peak,Morning Peak,5
271989314,EC2914,Desireeton,East Carmen,2019-06-19 05:00:00,2019-06-19 07:15:00,2019-06-19 05:00:00,2019-06-19 07:10:00,0.0,-5.0,135.0,130.0,ECLBPX,no reason,320,0,0,0,Start,[],55.0,74.0,129.0,20.0,12.0,-5.0,Wednesday,Wednesday,Morning Peak,Morning Peak,6
271966018,EC2657,East Allisontown,Yoderburgh,2019-06-19 05:00:00,2019-06-19 06:40:00,2019-06-19 05:10:00,2019-06-19 06:47:00,10.0,7.0,100.0,97.0,ECLGLX,other problem,DH4,0,0,0,Start,[],35.0,-7.0,28.0,,,-3.0,Wednesday,Wednesday,Morning Peak,Morning Peak,4
271983884,EC2834,Davidtown,East Carmen,2019-06-19 05:00:00,2019-06-19 06:55:00,2019-06-19 05:02:00,2019-06-19 06:48:00,2.0,-7.0,115.0,106.0,ECLDGX,other problem,320,0,0,0,Start,[],75.0,79.0,154.0,20.0,12.0,-9.0,Wednesday,Wednesday,Morning Peak,Morning Peak,5
271967970,EC2679,East Carmen,West Jason,2019-06-19 05:00:00,2019-06-19 06:15:00,2019-06-19 05:17:00,2019-06-19 06:32:00,17.0,17.0,75.0,75.0,ECLBFX,other problem,320,0,0,0,Start,[],45.0,-14.0,31.0,,,0.0,Wednesday,Wednesday,Morning Peak,Morning Peak,7
271985394,EC2867,East Carmen,Kennethfort,2019-06-19 05:05:00,2019-06-19 07:15:00,2019-06-19 06:09:00,2019-06-19 08:02:00,64.0,47.0,130.0,113.0,ECLBBX,technical problem,320,0,0,0,Start,[],45.0,-35.0,10.0,,,-17.0,Wednesday,Wednesday,Morning Peak,Morning Peak,6
271992588,EC2974,West Danielport,East Carmen,2019-06-19 05:05:00,2019-06-19 06:35:00,2019-06-19 05:16:00,2019-06-19 06:31:00,11.0,-4.0,90.0,75.0,ECLBQX,other problem,320,0,0,0,Start,[],75.0,38.0,113.0,25.0,27.0,-15.0,Wednesday,Wednesday,Morning Peak,Morning Peak,6
272019962,EC3245,East Carmen,Youngland,2019-06-19 05:10:00,2019-06-19 06:45:00,2019-06-19 05:24:00,2019-06-19 07:00:00,14.0,15.0,95.0,96.0,ECLWHX,other problem,E95,0,0,0,Start,[],100.0,-2.0,98.0,,,1.0,Wednesday,Wednesday,Morning Peak,Morning Peak,5
